id,LONGITUDE,LATITUDE
18250000013,586714.7431523851,4496978.748095093
18250000013,586727.1346484169,4497242.36546588
18250000013,586937.2474401805,4497362.3002255345
18250000015,586259.6093505898,4497168.37357938
18250000015,586332.1067717426,4497362.490660723
18250000015,586470.5816221401,4497200.010944756
10250000009,591459.2942625873,4510209.304272404
10250000009,591533.1006495194,4510502.481245074
10250000009,591690.3769142114,4510657.742696419
10250000009,591940.7509621343,4510687.478599496
10250000009,592219.0357854972,4510630.98157235
10250000009,592151.2280557002,4510336.358892949
10250000009,592055.395593568,4510071.006370233
10250000009,591758.1048633191,4510016.065552508
10250000009,591460.8143357902,4509961.124781886
10250000001,592174.7351812714,4512259.773047468
10250000003,592779.4643244718,4513004.061737854
10250000003,592785.0045258341,4513227.728447304
10250000003,592602.3151781894,4513325.941322733
10250000003,592730.3199940182,4513481.937236415
10250000003,593016.2879946899,4513432.672244634
10250000003,593282.8043463541,4513371.783112015
10250000003,593165.7655034618,4513138.590898678
10250000003,593027.2349802635,4512893.067319036
10250000003,592855.2306840206,4512749.164451019
10250000004,591552.219054479,4509423.751801462
10250000004,591828.3224275892,4509349.668012325
10250000004,591778.5085689618,4509192.353800022
10250000004,591534.7089452816,4509154.836739441
10250000004,591398.221030758,4509318.751206303
10250000005,591379.8050971818,4509888.780827332
10250000005,591647.937834756,4509970.919869037
10250000005,591944.4209691342,4510022.297245889
10250000005,592037.7301087372,4509890.060514601
10250000005,591956.7046530077,4509600.272959288
10250000005,591839.4548330223,4509380.8736923905
10250000005,591556.5472558019,4509483.368150226
10250000005,591299.3969986477,4509598.869213297
10250000006,591924.8516149104,4507400.949962592
10250000006,591905.1171866828,4507171.92950232
10250000006,591803.3590796918,4507067.09916763
10250000006,591553.5475063943,4507255.041677976
10250000006,591686.8116339814,4507450.066502756
10250000014,592365.4017654432,4509663.579875635
10250000014,592464.0885602509,4509950.9350005295
10250000014,592705.9001206871,4509842.391802568
10250000014,592662.3175511505,4509613.458299217
10250000014,592499.9363278279,4509356.6618032195
10250000014,592296.9237815433,4509272.86794943
10250000014,592015.0976315136,4509354.1183313085
10250000014,591949.9241884259,4509549.1229002485
10250000014,592097.0991590946,4509703.777291778
10250000127,590333.6983743322,4509262.609797765
10250000127,590085.0269678185,4509378.409519842
10250000127,589869.0495469206,4509579.951339814
10250000127,589818.029380506,4509784.341449415
10250000127,589977.2335719387,4509954.131299376
10250000127,590240.5972742169,4510075.941020399
10250000127,590523.4530255867,4509988.018981586
10250000127,590806.3089222894,4509900.096809558
10250000127,590714.7229925154,4509641.118371105
10250000127,590596.0039890514,4509369.744944602
6250000001,601629.1128823296,4506105.098941371
6250000003,599126.4706487923,4507036.203785049
6250000003,599046.8744725885,4507315.401595924
6250000003,599325.8155088178,4507365.1299015535
6250000003,599581.60035324,4507201.9537478285
6250000003,599700.3685076416,4506914.300931148
6250000003,599612.2911726239,4506784.601143338
6250000003,599368.1755572712,4506847.791164143
6250000006,601268.2608143131,4506509.785418449
7250000006,605822.8262243787,4504976.543566778
7250000006,606081.8911372742,4504931.50783055
7250000006,606367.5717868974,4504823.142185325
7250000006,606653.2525916114,4504714.776347327
7250000006,606938.9335517347,4504606.410315924
7250000006,606865.7997762178,4504350.803747381
7250000006,606630.7255981708,4504368.721869546
7250000006,606401.3423570545,4504378.8716196995
7250000006,606124.7687801679,4504458.067100143
7250000006,605837.3332706107,4504561.687683268
7250000006,605678.3384333354,4504708.484548942
8250000005,601746.9422152832,4512012.0125439
8250000005,601665.9889417468,4511738.571812546
8250000005,601395.893157436,4511714.718008498
8250000005,601085.3925734365,4511759.028838279
8250000005,600957.136744289,4512028.26309996
8250000005,601201.7587658336,4512101.123493592
8250000005,601514.5472357193,4512121.796619547
8250000008,601244.1368685053,4510813.063301798
8250000008,601537.8275900076,4510769.143202619
8250000008,601575.2333881812,4510476.7320652725
8250000008,601251.1029608975,4510460.525174881
8250000008,600941.75746293,4510459.422737842
8250000008,600951.0253654676,4510783.825370806
8250000013,598228.170841465,4510811.970769528
8250000013,598480.0209289838,4510851.585583587
8250000013,598658.0187413074,4510687.241298443
8250000013,598692.9599154603,4510389.590616276
8250000013,598911.9394642254,4510230.504210055
8250000013,599060.6244491816,4510434.084180413
8250000013,599199.2679341179,4510356.158260653
8250000013,599182.9377497677,4510052.422878876
8250000013,599166.6073442433,4509748.687550058
8250000013,598917.809973225,4509631.054808536
8250000013,598625.0120699935,4509548.647163221
8250000013,598420.175590962,4509650.419361768
8250000013,598300.2314196988,4509929.945488388
8250000013,598330.1844506504,4510230.090757582
8250000013,598252.4903911594,4510524.174242088
9250000006,596174.4478868586,4507482.1510790475
9250000006,595884.8901941493,4507472.511341119
9250000006,595582.9424251198,4507514.316441294
9250000006,595313.6786416251,4507588.674306357
9250000006,595273.085891938,4507890.787157968
9250000006,595401.4966033547,4508078.694534613
9250000006,595665.7401354731,4508230.100635076
9250000006,595893.9196352393,4508196.962673307
9250000006,596083.1577035697,4507957.987305423
9250000006,596272.3956887514,4507719.011731709
9250000008,594798.8610431642,4510526.794909722
9250000010,592903.5184438133,4508544.7229442345
9250000010,593050.0997450282,4508611.062475837
9250000010,593291.1986857469,4508633.005444082
9250000010,593358.8189765062,4508421.091433802
9250000010,593501.3517076389,4508166.69567796
9250000010,593310.8131582601,4507984.613294623
9250000010,593062.9556887553,4507914.859901873
9250000010,593093.4140091402,4508105.2319622645
9250000010,592882.2308642691,4508065.924458428
9250000010,592977.41905424,4508286.458782116
9250000010,593080.8829395813,4508423.15194016
9250000011,595633.6792100774,4507508.456586087
9250000011,595950.0318011767,4507453.006238612
9250000011,595945.0875323293,4507327.892883878
9250000011,595652.5849620545,4507199.295580403
9250000011,595416.840590817,4507219.420856203
9250000011,595322.985973163,4507526.576843969
9250000012,593250.4022449184,4507935.8539326545
9250000012,593452.9577080908,4507931.285702535
9250000012,593615.11018661,4508000.592597104
9250000012,593785.1650793166,4507987.054926087
9250000012,593952.130942538,4507749.284916588
9250000012,593953.2023517442,4507528.794152809
9250000012,593881.697835154,4507420.923419751
9250000012,593591.261547068,4507428.59546815
9250000012,593319.0751234205,4507464.582288034
9250000012,593192.1342418934,4507725.921023331
14250000003,597387.4070522895,4521428.708212116
14250000003,597485.8531422769,4521408.381308589
14250000003,597534.3541901082,4521461.75923899
14250000003,597534.3541901082,4521461.75923899
14250000004,598256.2783798344,4520784.206954129
14250000004,598321.5257463679,4521036.038065764
14250000004,598611.6274577761,4521055.088781798
14250000004,598630.9434129605,4520917.3309073765
14250000004,598477.7551065024,4520739.503809254
14250000008,598249.2124059055,4521240.159998364
14250000008,598399.8941196033,4521097.248931006
14250000008,598177.4826834206,4521047.596987413
14250000014,598156.9718603212,4521036.026048747
14250000014,598237.4369973079,4520757.243457137
14250000014,598179.410973677,4520592.175995056
14250000014,598023.3064984316,4520835.995610086
14250000014,597975.8458508344,4521118.284320563
14250000020,598175.9850526277,4519717.619450594
14250000020,598224.2310340698,4519993.839455184
14250000020,598501.0699996833,4520132.788763104
14250000020,598786.4743004085,4520038.154365027
14250000020,598960.4355266029,4519906.001072833
14250000020,598711.4869511356,4519721.687354077
14250000020,598710.8035069925,4519493.7825572025
14250000020,598461.7086976169,4519309.666850303
14250000020,598248.2931202343,4519242.977739767
14250000020,598187.7677436672,4519408.121532067
19250000007,584362.8588225319,4500781.659737197
19250000007,584271.6190133867,4500970.946292698
19250000009,587953.9669163866,4500383.585698243
19250000014,585242.7207747087,4501323.693332343
19250000014,585463.5046683901,4501345.737358403
19250000014,585695.151489754,4501274.029530539
19250000014,585941.5482048091,4501082.8620035155
19250000014,586090.1803704661,4500833.992380129
19250000014,586138.4579240585,4500525.892214243
19250000014,586186.7352656741,4500217.792035709
19250000014,585981.7040642166,4500033.865804897
19250000014,585708.5918014973,4499883.313691064
19250000014,585439.1600875048,4499780.070161456
19250000014,585192.6176688778,4499971.048844927
19250000014,584946.0752487183,4500162.027317917
19250000014,584699.9114879331,4500353.106149843
19250000014,584549.1807291842,4500569.821086382
19250000014,584421.3224608022,4500776.298420119
19250000014,584611.8838968235,4501023.163049903
19250000014,584802.4453315649,4501270.027888213
19250000014,585007.6468129746,4501404.180731404
19250000300,586702.1310576556,4501483.891101798
19250000300,586959.0715536636,4501540.015493788
11250000002,605985.7164217045,4513611.560975693
11250000002,606144.0156486161,4513507.585695629
12250000005,585332.5948237568,4508692.978729805
12250000006,584898.3481186084,4508589.833512896
12250000191,583490.8859437681,4506814.39708846
12250000193,583610.6651378883,4507199.602030952
13250000003,588964.9782739675,4520506.094303216
13250000003,588969.3683618569,4520664.211643393
13250000005,588732.4425293525,4520793.584908116
13250000005,588794.9799814789,4520611.850604724
13250000005,588568.5493502564,4520727.7428294625
15250000006,595275.486926322,4527852.153773071
15250000006,595574.4899322839,4527792.647426934
15250000006,595676.0853401823,4527585.375942992
15250000006,595548.3212693357,4527308.572338739
15250000006,595422.6276490759,4527031.025922676
15250000006,595345.2585786771,4526736.13978925
15250000006,595264.5320843323,4526442.373035548
15250000006,595149.4650049214,4526160.055297747
15250000006,594890.0297629032,4526061.609647519
15250000006,594766.0046432099,4526236.128914659
15250000006,594544.2625942326,4526352.5296909455
15250000006,594560.5578138143,4526654.449581864
15250000006,594575.7859892474,4526909.946063163
15250000006,594435.1913239341,4527157.810772529
15250000006,594340.499201021,4527444.723770923
15250000006,594379.9223206288,4527726.065099039
15250000006,594678.3474470301,4527788.401753835
15250000006,594976.7727674799,4527850.738506073
15250000004,603620.9827684701,4523551.973552061
15250000004,603517.2827738055,4523831.956722379
15250000004,603661.5148179205,4523618.758503934
15250000011,602481.582618978,4522824.826126329
15250000017,592011.481989859,4529728.883586291
15250000031,603489.1284035079,4523869.608496333
15250000031,603704.8620566975,4523831.127834104
15250000031,603855.1420439213,4523588.128942269
15250000031,603987.1355115105,4523392.646233041
15250000031,603779.82783702,4523214.818888811
15250000031,603742.9760468951,4523478.067137663
15250000031,603615.1859129767,4523738.759137155
15250000173,603580.9878391,4523245.235281976
15250000173,603773.9204736755,4523320.256229198
16250000001,577652.0688265138,4494147.634286433
16250000001,577713.5302252056,4494038.906193565
16250000005,576357.1238556163,4496871.763102228
16250000005,576231.9193724205,4497000.586984183
16250000005,576451.1692844464,4497240.511763717
16250000005,576723.664178823,4497283.359269965
16250000005,576574.6250734943,4497052.0289240945
16250000006,574055.8655985829,4495998.814421298
16250000006,573988.141493404,4495797.020402338
16250000006,573931.5884850073,4496036.090430547
16250000008,574444.8563978628,4499067.961158795
16250000008,574330.3195612516,4499011.3509752145
16250000009,574754.9003863811,4497401.469370668
16250000009,575008.821358317,4497255.792378352
16250000009,574883.7392490559,4497118.790153779
16250000009,574673.4758868937,4497310.575552636
16250000015,577589.8708639006,4494437.615704904
16250000015,577799.7854061874,4494368.650456537
16250000012,570809.9490874048,4494563.306751785
16250000012,570783.9899577494,4494718.567358427
16250000016,575162.4682500513,4497321.753437555
16250000016,575255.5958556108,4497110.983168939
16250000016,575095.2344122604,4497214.466700696
16250000020,570930.1302791543,4495895.360546863
16250000021,573290.9771114519,4499101.2715994865
16250000025,572274.2301022599,4498121.786521718
16250000029,572269.7120797072,4497397.299654177
16250000040,570908.0189246916,4497179.68741013
16250000040,571200.2712333724,4497128.696972644
16250000040,571309.6204203882,4497356.759868157
16250000040,571602.4308518905,4497309.077260735
16250000040,571895.8423271955,4497287.259050765
16250000040,571782.4880316833,4497119.283911258
16250000040,571562.5593604582,4496950.141833381
16250000040,571271.1614805205,4497005.808739855
16250000040,570979.7637233927,4497061.475538409
16250000275,576132.7999609482,4498994.28480938
16250000275,576037.8470263592,4498905.72230332
17250000002,566046.7605742107,4489443.465525839
17250000008,572011.9197303101,4491256.891611228
17250000008,572138.9810451404,4491453.595900726
17250000008,572383.729191147,4491359.114078817
17250000008,572576.5068238577,4491185.254012252
17250000008,572809.5498417453,4491021.186423326
17250000008,572576.9862849009,4490873.389584334
17250000008,572366.5033123591,4490751.687052903
17250000008,572137.5462715621,4490824.912287477
17250000008,571927.1766384067,4490993.635150894
17250000008,571901.2414511549,4491201.23711706
17250000010,567077.7082024717,4485031.345772459
17250000010,566883.8111504619,4484919.113421074
17250000010,566817.3598259625,4485124.003384519
17250000010,566980.376231809,4485258.3277696
17250000010,567204.1327334361,4485233.335261841
17250000012,564560.153300771,4487956.378464768
17250000014,572150.5285855499,4491718.329020449
17250000023,572414.735680578,4490610.643279946
17250000023,572644.9466017204,4490593.133471765
17250000023,572869.0611636563,4490533.981812263
17250000023,573077.4889056887,4490771.096047535
17250000023,573325.4314939365,4490724.969412744
17250000023,573310.343187035,4490485.849768237
17250000023,573124.6565682903,4490380.759761777
17250000023,573138.6460536133,4490153.67456801
17250000023,572948.5621387362,4490204.638449283
17250000023,572671.3988714356,4490221.488115114
17250000023,572510.29075733,4490422.376147627
17250000024,567574.7809641161,4488379.004254533
17250000025,566664.86026618,4485673.413933856
17250000025,566736.9323573691,4485367.565649825
17250000025,566561.8955068772,4485231.469156956
17250000025,566416.757436145,4485463.22854003
17250000025,566438.6158160398,4485710.881026569
17250000026,566034.4596114749,4488129.51146708
17250000027,574288.2787136489,4493215.074583803
